team_name,team_slug,player_name,player_url,player_image_thumb,jersey_number,position,roster_category,player_category,player_image,full_name,team_logo,club_slug,jersey_number_profile,profile_name,profile_height,profile_weight,profile_date_of_birth,profile_birthplace,profile_position,profile_footedness,profile_roster_category,profile_player_category,profile_pronunciation,profile_national_team,profile_player_status
Minnesota United Fc,minnesota-united-fc,B. Fischer,https://www.mlssoccer.com/players/britton-fischer,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/oiegdn83cklhmy8rlllb",Defender,Supplemental Slots 25-28,,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/oiegdn83cklhmy8rlllb.png,Britton Fischer,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,19,Britton  Fischer,"6' 4""",181 lbs,2.25.2004 (22),"Greenville, NC,
             USA",Defender,,Supplemental Slots 25-28,,,,Loaned Out
Minnesota United Fc,minnesota-united-fc,D. Fitz,https://www.mlssoccer.com/players/dominik-fitz,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/an7c6uearyobyrzp89ln",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/an7c6uearyobyrzp89ln.png,Dominik Fitz,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,7,Dominik  Fitz,"5' 9""",148 lbs,6.16.1999 (26),"Vienna,
             Austria",Midfielder,,Senior,International,,,
Minnesota United Fc,minnesota-united-fc,O. Gene,https://www.mlssoccer.com/players/owen-gene,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/j55nctvbn77whjryurap",Midfielder,Senior,"U22 Initiative, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/j55nctvbn77whjryurap.png,Owen Gene,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,30,Owen  Gene,"6' 1""",161 lbs,3.19.2003 (22),"Nanterre,
             France",Midfielder,,Senior,"U22 Initiative, International",,,
Minnesota United Fc,minnesota-united-fc,M. González,https://www.mlssoccer.com/players/mauricio-gonzalez,/assets/images/Fallback-Headshot.png,Forward,Senior,"International, U22 Initiative",,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,18,Mauricio  González,"5' 10""",,9.15.2004 (21),"Lloró,
             Colombia",Forward,,Senior,"International, U22 Initiative",,,
Minnesota United Fc,minnesota-united-fc,J. Gressel,https://www.mlssoccer.com/players/julian-gressel,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/fflcuh15s3a9npvjqk6d",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/fflcuh15s3a9npvjqk6d.png,Julian Gressel,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,24,Julian  Gressel,"6' 0""",185 lbs,12.16.1993 (32),"Neustadt an der Aisch,
             Germany",Midfielder,Right,Senior,,gress-sul,,
Minnesota United Fc,minnesota-united-fc,C. Harvey,https://www.mlssoccer.com/players/carlos-harvey,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ubbybxmugnxocpbdfsf8",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ubbybxmugnxocpbdfsf8.png,Carlos Harvey,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,67,Carlos  Harvey,"6' 1""",196 lbs,2.3.2000 (26),"Panama City,
             Panama",Defender,,Senior,,,,
Minnesota United Fc,minnesota-united-fc,B. Hlongwane,https://www.mlssoccer.com/players/bongokuhle-hlongwane,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/mxcdcccggdrkhworhhwj",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/mxcdcccggdrkhworhhwj.png,Bongokuhle Hlongwane,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,21,Bongokuhle  Hlongwane,"6' 1""",172 lbs,6.20.2000 (25),"Nxamalala,
             South Africa",Forward,Right,Senior,,bong-go-HOOK-le Hluh-ONG-wah-ney,,
Minnesota United Fc,minnesota-united-fc,H. Jung,https://www.mlssoccer.com/players/hoyeon-jung,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/s2zrmc3nwxuedvwadfne",Midfielder,,International,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/s2zrmc3nwxuedvwadfne.png,Hoyeon Jung,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,22,Hoyeon  Jung,"5' 11""",161 lbs,9.28.2000 (25),"Mokpo, Jeollanam-do,
             South Korea",Midfielder,,,International,,,Loaned Out
Minnesota United Fc,minnesota-united-fc,M. Kmeť,https://www.mlssoccer.com/players/matus-kmet,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jkyke9bjamsgmrmnm0tc",Defender,Senior,International,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jkyke9bjamsgmrmnm0tc.png,Matúš Kmeť,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,18,Matúš  Kmeť,"5' 8""",132 lbs,6.27.2000 (25),"Ružomberok,
             Slovakia",Defender,,Senior,International,,,Loaned Out
Minnesota United Fc,minnesota-united-fc,A. Markanich,https://www.mlssoccer.com/players/anthony-markanich,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wivvalhs5orvt0ikjspx",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wivvalhs5orvt0ikjspx.png,Anthony Markanich,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,13,Anthony  Markanich,"6' 1""",159 lbs,12.26.1999 (26),"Bourbonnais, IL,
             USA",Defender,,Senior,,mar-CAN-ick,,
Minnesota United Fc,minnesota-united-fc,K. Michel,https://www.mlssoccer.com/players/kenyel-michel,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/j8mtiy506xxgeyejeyfc",Forward,Supplemental Slots 21-24,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/j8mtiy506xxgeyejeyfc.png,Kenyel Michel,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,14,Kenyel  Michel,"5' 7""",,9.17.2004 (21),"Puerto Limón,
             Costa Rica",Forward,,Supplemental Slots 21-24,International,,,
Minnesota United Fc,minnesota-united-fc,D. Padelford,https://www.mlssoccer.com/players/devin-padelford,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/fpl68jbvnqlgcpdu26oy",Defender,Supplemental Slots 29-30,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/fpl68jbvnqlgcpdu26oy.png,Devin Padelford,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,2,Devin  Padelford,"6' 0""",183 lbs,1.3.2003 (23),"Maplewood, MN,
             USA",Defender,,Supplemental Slots 29-30,Homegrown,pah-DEL-ford,,
Minnesota United Fc,minnesota-united-fc,J. Pereyra,https://www.mlssoccer.com/players/joaquin-pereyra,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/snpsn2edyivnkedlomqv",Midfielder,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/snpsn2edyivnkedlomqv.png,Joaquín Pereyra,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,26,Joaquín  Pereyra,"5' 11""",170 lbs,12.1.1998 (27),"Paraná,
             Argentina",Midfielder,,Senior,Designated Player,,,
Minnesota United Fc,minnesota-united-fc,D. Randell,https://www.mlssoccer.com/players/alisa-randell,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/rruq3k7nnlhsolpecspi",Forward,,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/rruq3k7nnlhsolpecspi.png,Darius Randell,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,17,Darius  Randell,"6' 0""",161 lbs,8.25.2007 (18),"Monrovia,
             Liberia",Forward,,,Homegrown,,,
Minnesota United Fc,minnesota-united-fc,K. Rizvanovich,https://www.mlssoccer.com/players/kayne-rizvanovich,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/h6ywrvn56duovmiyjwni",Goalkeeper,,Homegrown,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/h6ywrvn56duovmiyjwni.png,Kayne Rizvanovich,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,94,Kayne  Rizvanovich,"6' 4""",201 lbs,10.26.2007 (18),"Chicago, IL,
             USA",Goalkeeper,,,Homegrown,,,Loaned Out
Minnesota United Fc,minnesota-united-fc,J. Rodríguez,https://www.mlssoccer.com/players/james-rodriguez,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jqv9t9fquyl5yvzi1cac",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jqv9t9fquyl5yvzi1cac.png,James Rodriguez,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,10,James  Rodríguez,"5' 11""",163 lbs,7.12.1991 (34),"Cúcuta,
             Colombia",Midfielder,,Senior,International,,,
Minnesota United Fc,minnesota-united-fc,N. Romero,https://www.mlssoccer.com/players/nicolas-romero,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/g0xwfyrssmg9hvtldb1v",Defender,Senior,"U22 Initiative, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/g0xwfyrssmg9hvtldb1v.png,Nicolás Romero,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,5,Nicolás  Romero,"6' 1""",201 lbs,11.28.2003 (22),"Chumbicha,
             Argentina",Defender,,Senior,"U22 Initiative, International",,,
Minnesota United Fc,minnesota-united-fc,A. Smir,https://www.mlssoccer.com/players/alec-smir,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/klrmkbgjegkpq6p0nzcv",Goalkeeper,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/klrmkbgjegkpq6p0nzcv.png,Alec Smir,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,1,Alec  Smir,"6' 2""",183 lbs,4.13.1999 (26),"unknown,
             USA",Goalkeeper,,Supplemental Slots 21-24,,,,
Minnesota United Fc,minnesota-united-fc,W. Speel,https://www.mlssoccer.com/players/wessel-speel,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/shtadc5b8f5tgivuk9hj",Goalkeeper,,International,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/shtadc5b8f5tgivuk9hj.png,Wessel Speel,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,96,Wessel  Speel,"6' 7""",198 lbs,10.17.2001 (24),"Utrecht,
             Netherlands",Goalkeeper,,,International,,,Loaned Out
Minnesota United Fc,minnesota-united-fc,P. Stroud,https://www.mlssoccer.com/players/peter-stroud,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/khsvip7u4mxgmguy2ldx",Midfielder,Supplemental Slots 29-30,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/khsvip7u4mxgmguy2ldx.png,Peter Stroud,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,6,Peter  Stroud,"5' 10""",150 lbs,4.23.2002 (23),"Chester, NJ,
             USA",Midfielder,,Supplemental Slots 29-30,Homegrown,,,
Minnesota United Fc,minnesota-united-fc,D. Taylor,https://www.mlssoccer.com/players/dj-taylor,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/v3okwiropk1oqczqdzo8",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/v3okwiropk1oqczqdzo8.png,D.J. Taylor,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,27,DJ  Taylor,"5' 8""",183 lbs,8.26.1997 (28),"Raleigh, NC,
             USA",Midfielder,,Senior,,,,
Minnesota United Fc,minnesota-united-fc,W. Trapp,https://www.mlssoccer.com/players/wil-trapp,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wh4qnbzu8qwkc2deckms",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wh4qnbzu8qwkc2deckms.png,Wil Trapp,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,20,Wil  Trapp,"5' 8""",161 lbs,1.15.1993 (33),"Columbus, OH,
             USA",Midfielder,,Senior,,,,
Minnesota United Fc,minnesota-united-fc,N. Triantis,https://www.mlssoccer.com/players/nectarios-triantis,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/httcdyrrfeughx3mlmnn",Defender,Senior,"U22 Initiative, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/httcdyrrfeughx3mlmnn.png,Nectarios Triantis,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,25,Nectarios  Triantis,"6' 3""",,5.11.2003 (22),"Sydney,
             Australia",Defender,,Senior,"U22 Initiative, International",,,
Minnesota United Fc,minnesota-united-fc,K. Yeboah,https://www.mlssoccer.com/players/kelvin-yeboah,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/laqjri0ttup1ls29w0ch",Forward,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/laqjri0ttup1ls29w0ch.png,Kelvin Yeboah,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,9,Kelvin  Yeboah,"6' 0""",172 lbs,5.6.2000 (25),"Accra,
             Ghana",Forward,,Senior,"Designated Player, International",,,
Minnesota United Fc,minnesota-united-fc,Alexis Farina,https://www.mlssoccer.com/players/alexis-farina,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/k52bwllqur8lbexqij1x",Forward,Supplemental Slots 21-24,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/k52bwllqur8lbexqij1x.png,Alexis Farina,https://images.mlssoccer.com/image/upload/t_q-best/v1747754826/assets/logos/mls-clubs/Club_Logo-Minnesota_ftweor.png,minnesota-united-fc,16,Alexis  Fariña,"5' 7""",,12.17.2004 (21),"unknown,
             Paraguay",Forward,,Supplemental Slots 21-24,International,,,
Cf Montreal,cf-montreal,T. Avilés,https://www.mlssoccer.com/players/tomas-aviles,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/u3qjedjnhhuucdfl0rpn",Defender,Senior,U22 Initiative,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/u3qjedjnhhuucdfl0rpn.png,Tomas Aviles,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,3,Tomás  Avilés,"6' 1""",161 lbs,2.3.2004 (22),"Río Gallegos,
             Argentina",Defender,Right,Senior,U22 Initiative,,,
Cf Montreal,cf-montreal,S. Breza,https://www.mlssoccer.com/players/sebastian-breza,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/rndui1qehouvatyjfr7m",Goalkeeper,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/rndui1qehouvatyjfr7m.png,Sébastian Breza,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,1,Sébastian  Breza,"6' 4""",192 lbs,3.15.1998 (27),"Ottawa, ON,
             Canada",Goalkeeper,Right,Supplemental Slots 21-24,,,,
Cf Montreal,cf-montreal,D. Bugaj,https://www.mlssoccer.com/players/dawid-bugaj,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/iqoqxepta2tweh7l7idh",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/iqoqxepta2tweh7l7idh.png,Dawid Bugaj,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,27,Dawid  Bugaj,"6' 0""",,7.9.2004 (21),"Sosnowiec,
             Poland",Defender,,Senior,International,,,
Cf Montreal,cf-montreal,W. Carmona,https://www.mlssoccer.com/players/wikelman-carmona,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/csdehxuzgtgr0l5sfm2e",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/csdehxuzgtgr0l5sfm2e.png,Wikelman Carmona,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,16,Wiki  Carmona,"5' 8""",157 lbs,2.24.2003 (23),"Guarico,
             Venezuela",Midfielder,Left,Senior,,WEE-key,,
Cf Montreal,cf-montreal,B. Craig,https://www.mlssoccer.com/players/brandan-craig,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ty1t9iol5l9of4veo5p6",Defender,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ty1t9iol5l9of4veo5p6.png,Brandan Craig,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,5,Brandan  Craig,"6' 1""",159 lbs,4.7.2004 (21),"Philadelphia, PA,
             USA",Defender,,Supplemental Slots 25-28,Homegrown,,,
Cf Montreal,cf-montreal,O. Escobar,https://www.mlssoccer.com/players/olger-escobar,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/sf3pfdmcns0kjlqzxs35",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/sf3pfdmcns0kjlqzxs35.png,Olger Escobar,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,29,Olger  Escobar,,,9.11.2006 (19),"Lynn, MA,
             USA",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Cf Montreal,cf-montreal,E. Gazdov,https://www.mlssoccer.com/players/emil-gazdov,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ffggzjga3nqtsay9rf1j",Goalkeeper,Supplemental Slots 25-28,,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ffggzjga3nqtsay9rf1j.png,Emil Gazdov,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,33,Emil  Gazdov,"6' 3""",209 lbs,9.11.2003 (22),"North Vancouver, BC,
             Canada",Goalkeeper,,Supplemental Slots 25-28,,,,Loaned Out
Cf Montreal,cf-montreal,T. Gillier,https://www.mlssoccer.com/players/thomas-gillier,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/gs2qmmcwgcqhaglpjx0y",Goalkeeper,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/gs2qmmcwgcqhaglpjx0y.png,Thomas Gillier,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,31,Thomas  Gillier,"6' 1""",172 lbs,5.28.2004 (21),"Las Condes,
             Chile",Goalkeeper,,Senior,International,,,
Cf Montreal,cf-montreal,O. Graham-Roache,https://www.mlssoccer.com/players/owen-graham-roache,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/snkb4sfmmoof6m1wwxhq",Forward,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/snkb4sfmmoof6m1wwxhq.png,Owen Graham-Roache,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,35,Owen  Graham-Roache,"6' 0""",187 lbs,2.11.2008 (18),"Montreal,
             Canada",Forward,,Supplemental Slots 25-28,Homegrown,,,
Cf Montreal,cf-montreal,A. Guboglo,https://www.mlssoccer.com/players/aleksandr-guboglo,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/lyjvxjhz6ofjt7laxdar",Defender,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/lyjvxjhz6ofjt7laxdar.png,Aleksandr Guboglo,https://images.mlssoccer.com/image/upload/t_q-best/v1747755806/assets/logos/mls-clubs/Club_Logo-Montreal_beeqnh.png,cf-montreal,39,Aleksandr  Guboglo,"6' 0""",174 lbs,3.20.2007 (18),"Ottawa, ON,
             Canada",Defender,,Supplemental Slots 25-28,Homegrown,,,
